maintenance_date,start_datetime,end_datetime,duration_hours,distance_km,maintenance_type,equipment,weather_analysis,temp_min,temp_max,temp_mean,around_freezing,precip_total,precip_max_hourly,rain_on_snow,snow_depth_cm,snow_present,wind_max,strong_wind,weather_scenarios,snowdrift_risk,season_period,likely_salt_quality,likely_maintenance_purpose,weekly_snow_context,is_friday_clearing
2. feb. 2024,2024-02-02 06:12:04,2024-02-02 13:05:32,6.210555555555556,25.7,heavy_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-01 18:20:00+0000', tz='UTC'), 'end': Timestamp('2024-02-02 18:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.8), 'max': np.float64(4.5), 'mean': np.float64(1.3791666666666664), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(41.400000000000006), 'max_hourly': np.float64(4.0), 'hours_with_precip': np.int64(24), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.1), 'mean': np.float64(2.2541666666666664), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(8206.25), 'min_depth_cm': np.int64(7400), 'max_depth_cm': np.int64(9100), 'snow_present': np.True_, 'snow_change': np.int64(17)}, 'weather_scenarios': []}",-1.8,4.5,1.3791666666666664,True,41.400000000000006,4.0,False,8206.25,True,4.1,False,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,67.4mm i 6 dager,True
4. feb. 2024,2024-02-04 08:42:06,2024-02-04 12:11:30,3.3469444444444445,15.7,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-03 20:50:00+0000', tz='UTC'), 'end': Timestamp('2024-02-04 20:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.6), 'max': np.float64(0.3), 'mean': np.float64(-0.7374999999999999), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(20.0), 'max_hourly': np.float64(2.5), 'hours_with_precip': np.int64(18), 'rain_on_snow': False}, 'wind': {'max': np.float64(9.8), 'mean': np.float64(6.216666666666668), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6734.722222222223), 'min_depth_cm': np.int64(6500), 'max_depth_cm': np.int64(7200), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': []}",-1.6,0.3,-0.7374999999999999,True,20.0,2.5,False,6734.722222222223,True,9.8,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
7. feb. 2024,2024-02-07 07:22:25,2024-02-07 14:01:22,6.133888888888889,21.9,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-06 19:30:00+0000', tz='UTC'), 'end': Timestamp('2024-02-07 19:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-10.2), 'max': np.float64(-5.5), 'mean': np.float64(-7.054166666666667), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(3.5000000000000004), 'max_hourly': np.float64(0.8), 'hours_with_precip': np.int64(7), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.3), 'mean': np.float64(1.6875), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(7615.972222222223), 'min_depth_cm': np.int64(7100), 'max_depth_cm': np.int64(8100), 'snow_present': np.True_, 'snow_change': np.int64(10)}, 'weather_scenarios': []}",-10.2,-5.5,-7.054166666666667,False,3.5000000000000004,0.8,False,7615.972222222223,True,4.3,False,,unknown,limited_salt_period,begrenset,brøyting_kuldegrader,,False
8. feb. 2024,2024-02-08 09:58:02,2024-02-08 17:09:28,6.113333333333333,14.6,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-07 22:00:00+0000', tz='UTC'), 'end': Timestamp('2024-02-08 21:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.6), 'max': np.float64(-4.5), 'mean': np.float64(-6.175), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(1.3), 'max_hourly': np.float64(0.5), 'hours_with_precip': np.int64(3), 'rain_on_snow': False}, 'wind': {'max': np.float64(1.9), 'mean': np.float64(0.9874999999999999), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(7634.027777777777), 'min_depth_cm': np.int64(7200), 'max_depth_cm': np.int64(8100), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': []}",-9.6,-4.5,-6.175,False,1.3,0.5,False,7634.027777777777,True,1.9,False,,unknown,limited_salt_period,begrenset,brøyting_kuldegrader,,False
9. feb. 2024,2024-02-09 07:32:20,2024-02-09 09:25:08,1.7155555555555555,10.7,light_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-08 19:40:00+0000', tz='UTC'), 'end': Timestamp('2024-02-09 19:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-10.3), 'max': np.float64(-6.6), 'mean': np.float64(-8.133333333333333), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.6), 'mean': np.float64(6.354166666666667), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(6806.25), 'min_depth_cm': np.int64(6300), 'max_depth_cm': np.int64(7500), 'snow_present': np.True_, 'snow_change': np.int64(12)}, 'weather_scenarios': []}",-10.3,-6.6,-8.133333333333333,False,0.0,0.0,False,6806.25,True,13.6,True,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,58.1mm i 8 dager,True
10. feb. 2024,2024-02-10 06:51:11,2024-02-10 15:11:57,3.8213888888888885,17.6,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-09 19:00:00+0000', tz='UTC'), 'end': Timestamp('2024-02-10 18:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-10.5), 'max': np.float64(-7.2), 'mean': np.float64(-8.270833333333334), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(1.2000000000000002), 'max_hourly': np.float64(0.5), 'hours_with_precip': np.int64(3), 'rain_on_snow': False}, 'wind': {'max': np.float64(14.3), 'mean': np.float64(10.033333333333333), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(6343.055555555556), 'min_depth_cm': np.int64(6200), 'max_depth_cm': np.int64(7100), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': []}",-10.5,-7.2,-8.270833333333334,False,1.2000000000000002,0.5,False,6343.055555555556,True,14.3,True,,unknown,limited_salt_period,begrenset,brøyting_kuldegrader,,False
10. feb. 2024,2024-02-10 09:05:58,2024-02-10 15:11:22,4.905,18.0,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-09 21:10:00+0000', tz='UTC'), 'end': Timestamp('2024-02-10 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.4), 'max': np.float64(-6.0), 'mean': np.float64(-7.766666666666667), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(2.7), 'max_hourly': np.float64(0.7), 'hours_with_precip': np.int64(6), 'rain_on_snow': False}, 'wind': {'max': np.float64(15.0), 'mean': np.float64(10.895833333333334), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(6345.138888888889), 'min_depth_cm': np.int64(6200), 'max_depth_cm': np.int64(7100), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': []}",-9.4,-6.0,-7.766666666666667,False,2.7,0.7,False,6345.138888888889,True,15.0,True,,unknown,limited_salt_period,begrenset,brøyting_kuldegrader,,False
11. feb. 2024,2024-02-11 11:25:32,2024-02-11 18:38:04,6.198055555555555,24.2,heavy_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-10 23:30:00+0000', tz='UTC'), 'end': Timestamp('2024-02-11 23:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.3), 'max': np.float64(-0.3), 'mean': np.float64(-2.216666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.8), 'max_hourly': np.float64(0.3), 'hours_with_precip': np.int64(2), 'rain_on_snow': False}, 'wind': {'max': np.float64(15.3), 'mean': np.float64(10.637500000000001), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(6200.694444444444), 'min_depth_cm': np.int64(6200), 'max_depth_cm': np.int64(6300), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-4.3,-0.3,-2.216666666666667,True,0.8,0.3,False,6200.694444444444,True,15.3,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
12. feb. 2024,2024-02-12 08:41:38,2024-02-12 15:28:49,4.7775,23.1,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-11 20:50:00+0000', tz='UTC'), 'end': Timestamp('2024-02-12 20:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.0), 'max': np.float64(-1.7), 'mean': np.float64(-3.8791666666666664), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.7000000000000001), 'max_hourly': np.float64(0.2), 'hours_with_precip': np.int64(2), 'rain_on_snow': False}, 'wind': {'max': np.float64(14.5), 'mean': np.float64(10.429166666666667), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(6203.472222222222), 'min_depth_cm': np.int64(6200), 'max_depth_cm': np.int64(6500), 'snow_present': np.True_, 'snow_change': np.int64(3)}, 'weather_scenarios': []}",-5.0,-1.7,-3.8791666666666664,True,0.7000000000000001,0.2,False,6203.472222222222,True,14.5,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
13. feb. 2024,2024-02-13 17:19:06,2024-02-13 20:10:29,2.662777777777778,13.8,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-13 05:20:00+0000', tz='UTC'), 'end': Timestamp('2024-02-14 05:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.0), 'max': np.float64(-0.3), 'mean': np.float64(-1.5291666666666666), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(11.2), 'max_hourly': np.float64(1.8), 'hours_with_precip': np.int64(13), 'rain_on_snow': False}, 'wind': {'max': np.float64(6.9), 'mean': np.float64(3.091666666666667), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6717.361111111111), 'min_depth_cm': np.int64(6100), 'max_depth_cm': np.int64(7100), 'snow_present': np.True_, 'snow_change': np.int64(10)}, 'weather_scenarios': []}",-3.0,-0.3,-1.5291666666666666,True,11.2,1.8,False,6717.361111111111,True,6.9,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
14. feb. 2024,2024-02-14 14:27:54,2024-02-14 20:34:27,5.511388888888889,20.6,heavy_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-14 02:30:00+0000', tz='UTC'), 'end': Timestamp('2024-02-15 02:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.2), 'max': np.float64(1.6), 'mean': np.float64(-0.6124999999999999), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.8), 'max_hourly': np.float64(0.5), 'hours_with_precip': np.int64(2), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.1), 'mean': np.float64(1.9333333333333336), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(7059.027777777777), 'min_depth_cm': np.int64(7000), 'max_depth_cm': np.int64(7100), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-3.2,1.6,-0.6124999999999999,True,0.8,0.5,False,7059.027777777777,True,3.1,False,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
15. feb. 2024,2024-02-15 08:48:11,2024-02-15 12:12:34,2.457222222222222,9.9,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-14 20:50:00+0000', tz='UTC'), 'end': Timestamp('2024-02-15 20:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.2), 'max': np.float64(1.5), 'mean': np.float64(0.08749999999999998), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(1.9), 'max_hourly': np.float64(0.9), 'hours_with_precip': np.int64(3), 'rain_on_snow': False}, 'wind': {'max': np.float64(14.9), 'mean': np.float64(7.470833333333334), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(6593.055555555556), 'min_depth_cm': np.int64(6100), 'max_depth_cm': np.int64(7100), 'snow_present': np.True_, 'snow_change': np.int64(10)}, 'weather_scenarios': []}",-3.2,1.5,0.08749999999999998,True,1.9,0.9,False,6593.055555555556,True,14.9,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
20. feb. 2024,2024-02-20 12:19:31,2024-02-20 15:38:29,2.810833333333333,14.9,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-20 00:20:00+0000', tz='UTC'), 'end': Timestamp('2024-02-21 00:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(1.3), 'max': np.float64(2.9), 'mean': np.float64(1.9625000000000001), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(18.2), 'max_hourly': np.float64(3.2), 'hours_with_precip': np.int64(18), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.1), 'mean': np.float64(1.625), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(5145.138888888889), 'min_depth_cm': np.int64(5100), 'max_depth_cm': np.int64(5200), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",1.3,2.9,1.9625000000000001,True,18.2,3.2,False,5145.138888888889,True,3.1,False,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
20. feb. 2024,2024-02-20 14:18:37,2024-02-20 16:55:11,2.3027777777777776,13.8,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-20 02:20:00+0000', tz='UTC'), 'end': Timestamp('2024-02-21 02:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(1.3), 'max': np.float64(2.9), 'mean': np.float64(1.9541666666666668), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(18.9), 'max_hourly': np.float64(3.2), 'hours_with_precip': np.int64(18), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.1), 'mean': np.float64(1.575), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(5132.638888888889), 'min_depth_cm': np.int64(5000), 'max_depth_cm': np.int64(5200), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",1.3,2.9,1.9541666666666668,True,18.9,3.2,False,5132.638888888889,True,3.1,False,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
22. feb. 2024,2024-02-22 17:27:32,2024-02-22 18:54:18,1.1272222222222223,7.2,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-22 05:30:00+0000', tz='UTC'), 'end': Timestamp('2024-02-23 05:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(1.5), 'max': np.float64(3.8), 'mean': np.float64(2.8000000000000003), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.7000000000000001), 'max_hourly': np.float64(0.4), 'hours_with_precip': np.int64(2), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.8), 'mean': np.float64(6.216666666666666), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(4872.916666666666), 'min_depth_cm': np.int64(4800), 'max_depth_cm': np.int64(4900), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",1.5,3.8,2.8000000000000003,True,0.7000000000000001,0.4,False,4872.916666666666,True,11.8,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
23. feb. 2024,2024-02-23 13:55:17,2024-02-23 17:53:31,3.4144444444444444,21.0,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-23 02:00:00+0000', tz='UTC'), 'end': Timestamp('2024-02-24 01:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.8), 'max': np.float64(2.9), 'mean': np.float64(0.09583333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(17.7), 'max_hourly': np.float64(2.6), 'hours_with_precip': np.int64(18), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.8), 'mean': np.float64(3.6291666666666664), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(5731.944444444444), 'min_depth_cm': np.int64(4900), 'max_depth_cm': np.int64(6300), 'snow_present': np.True_, 'snow_change': np.int64(14)}, 'weather_scenarios': []}",-1.8,2.9,0.09583333333333333,True,17.7,2.6,False,5731.944444444444,True,11.8,True,,unknown,limited_salt_period,begrenset,tunbrøyting_ukentlig_snø,22.6mm i 4 dager,True
24. feb. 2024,2024-02-24 15:33:06,2024-02-24 17:21:36,1.2733333333333332,9.4,light_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-24 03:40:00+0000', tz='UTC'), 'end': Timestamp('2024-02-25 03:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.2), 'max': np.float64(1.9), 'mean': np.float64(0.20416666666666664), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(3.4), 'max_hourly': np.float64(0.6), 'hours_with_precip': np.int64(7), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.7), 'mean': np.float64(1.5250000000000001), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6293.75), 'min_depth_cm': np.int64(6200), 'max_depth_cm': np.int64(6400), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",-1.2,1.9,0.20416666666666664,True,3.4,0.6,False,6293.75,True,2.7,False,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
24. feb. 2024,2024-02-24 14:02:05,2024-02-24 15:08:31,0.96,8.0,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-24 02:10:00+0000', tz='UTC'), 'end': Timestamp('2024-02-25 02:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.2), 'max': np.float64(1.9), 'mean': np.float64(0.23333333333333336), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(3.4), 'max_hourly': np.float64(0.6), 'hours_with_precip': np.int64(7), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.7), 'mean': np.float64(1.5333333333333332), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6287.5), 'min_depth_cm': np.int64(6200), 'max_depth_cm': np.int64(6400), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",-1.2,1.9,0.23333333333333336,True,3.4,0.6,False,6287.5,True,2.7,False,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
28. feb. 2024,2024-02-28 05:11:14,2024-02-28 07:30:30,2.1752777777777776,14.7,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-02-27 17:20:00+0000', tz='UTC'), 'end': Timestamp('2024-02-28 17:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.6), 'max': np.float64(2.4), 'mean': np.float64(0.7875), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(17.3), 'max_hourly': np.float64(2.2), 'hours_with_precip': np.int64(17), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.3), 'mean': np.float64(2.7375000000000003), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6993.055555555556), 'min_depth_cm': np.int64(6500), 'max_depth_cm': np.int64(7200), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': []}",-0.6,2.4,0.7875,True,17.3,2.2,False,6993.055555555556,True,4.3,False,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
29. feb. 2024,2024-02-29 17:45:19,2024-02-29 22:51:21,4.6419444444444435,17.9,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 143, 'time_range': {'start': Timestamp('2024-02-29 05:50:00+0000', tz='UTC'), 'end': Timestamp('2024-03-01 05:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(1.5), 'max': np.float64(3.8), 'mean': np.float64(3.0124999999999997), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(9.9), 'max_hourly': np.float64(2.9), 'hours_with_precip': np.int64(8), 'rain_on_snow': False}, 'wind': {'max': np.float64(7.3), 'mean': np.float64(3.5833333333333335), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6030.7692307692305), 'min_depth_cm': np.int64(5800), 'max_depth_cm': np.int64(6500), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': []}",1.5,3.8,3.0124999999999997,True,9.9,2.9,False,6030.7692307692305,True,7.3,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
18. mars 2024,2024-03-18 11:14:53,2024-03-18 11:57:42,0.6772222222222222,9.7,light_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-03-17 23:20:00+0000', tz='UTC'), 'end': Timestamp('2024-03-18 23:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.4), 'max': np.float64(0.9), 'mean': np.float64(-1.3083333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(2.1), 'max_hourly': np.float64(0.7), 'hours_with_precip': np.int64(4), 'rain_on_snow': False}, 'wind': {'max': np.float64(12.2), 'mean': np.float64(9.045833333333334), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3300.6944444444443), 'min_depth_cm': np.int64(3300), 'max_depth_cm': np.int64(3400), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-3.4,0.9,-1.3083333333333333,True,2.1,0.7,False,3300.6944444444443,True,12.2,True,,unknown,limited_salt_period,begrenset,standard_vinterdrift,,False
23. mars 2024,2024-03-23 15:57:37,2024-03-23 19:06:05,2.4322222222222223,9.1,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-03-23 04:00:00+0000', tz='UTC'), 'end': Timestamp('2024-03-24 03:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.3), 'max': np.float64(1.5), 'mean': np.float64(0.6166666666666666), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(27.0), 'max_hourly': np.float64(8.6), 'hours_with_precip': np.int64(16), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.5), 'mean': np.float64(2.7416666666666667), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6045.138888888889), 'min_depth_cm': np.int64(4800), 'max_depth_cm': np.int64(6400), 'snow_present': np.True_, 'snow_change': np.int64(16)}, 'weather_scenarios': []}",-0.3,1.5,0.6166666666666666,True,27.0,8.6,False,6045.138888888889,True,5.5,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
23. mars 2024,2024-03-23 09:09:50,2024-03-23 19:00:43,7.429166666666667,30.3,heavy_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-03-22 21:10:00+0000', tz='UTC'), 'end': Timestamp('2024-03-23 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.3), 'max': np.float64(0.9), 'mean': np.float64(0.3958333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(36.3), 'max_hourly': np.float64(8.6), 'hours_with_precip': np.int64(22), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.5), 'mean': np.float64(2.308333333333333), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(5496.527777777778), 'min_depth_cm': np.int64(4000), 'max_depth_cm': np.int64(6400), 'snow_present': np.True_, 'snow_change': np.int64(24)}, 'weather_scenarios': []}",-0.3,0.9,0.3958333333333333,True,36.3,8.6,False,5496.527777777778,True,4.5,False,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
24. mars 2024,2024-03-24 06:29:38,2024-03-24 09:12:34,2.6527777777777777,14.4,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-03-23 18:30:00+0000', tz='UTC'), 'end': Timestamp('2024-03-24 18:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.5), 'max': np.float64(5.8), 'mean': np.float64(2.025), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.4), 'max_hourly': np.float64(0.4), 'hours_with_precip': np.int64(1), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.5), 'mean': np.float64(2.516666666666667), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(6058.333333333334), 'min_depth_cm': np.int64(5900), 'max_depth_cm': np.int64(6300), 'snow_present': np.True_, 'snow_change': np.int64(4)}, 'weather_scenarios': []}",-0.5,5.8,2.025,True,0.4,0.4,False,6058.333333333334,True,5.5,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
27. mars 2024,2024-03-27 07:49:31,2024-03-27 10:32:09,2.250277777777778,12.4,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 12, 'observations_count': 144, 'time_range': {'start': Timestamp('2024-03-26 19:50:00+0000', tz='UTC'), 'end': Timestamp('2024-03-27 19:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(0.3), 'max': np.float64(3.8), 'mean': np.float64(2.1583333333333337), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.3), 'max_hourly': np.float64(0.3), 'hours_with_precip': np.int64(1), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.8), 'mean': np.float64(7.900000000000001), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(5574.305555555556), 'min_depth_cm': np.int64(5100), 'max_depth_cm': np.int64(5800), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': []}",0.3,3.8,2.1583333333333337,True,0.3,0.3,False,5574.305555555556,True,13.8,True,,unknown,limited_salt_period,begrenset,akutt_slush_eller_tining,,False
