reference_time,air_temperature,surface_temperature,wind_speed,max_wind_gust,wind_from_direction,surface_snow_thickness,precipitation_1h,relative_humidity,dew_point_temperature,temp_min_1h,temp_max_1h
2026-01-30 16:00:00+00:00,-8.5,-10.3,5.9,16.1,142.0,5.9,0.0,66,-13.8,-8.7,-8.5
2026-01-30 17:00:00+00:00,-8.4,-10.3,7.8,16.1,140.0,5.8,0.0,64,-14.4,-8.5,-8.4
2026-01-30 18:00:00+00:00,-8.2,-9.6,12.8,22.1,126.0,6.0,0.0,63,-13.8,-8.4,-8.2
2026-01-30 19:00:00+00:00,-8.5,-9.6,9.4,22.2,129.0,5.9,0.0,67,-13.8,-8.5,-8.1
2026-01-30 20:00:00+00:00,-8.5,-9.4,9.5,18.3,124.0,6.1,0.0,68,-13.2,-8.6,-8.5
2026-01-30 21:00:00+00:00,-8.5,-10.0,6.4,16.3,136.0,6.0,0.0,64,-14.4,-8.5,-8.4
2026-01-30 22:00:00+00:00,-8.5,-10.1,12.7,20.1,121.0,6.3,0.0,64,-14.4,-8.5,-8.4
2026-01-30 23:00:00+00:00,-8.5,-10.0,13.9,25.6,131.0,6.0,0.0,65,-13.8,-8.5,-8.3
2026-01-31 00:00:00+00:00,-8.4,-9.8,14.6,25.3,133.0,6.4,0.0,63,-14.4,-8.6,-8.4
2026-01-31 01:00:00+00:00,-8.4,-10.0,9.8,23.9,136.0,6.1,0.2,63,-14.4,-8.6,-8.2
2026-01-31 02:00:00+00:00,-8.3,-9.6,8.0,19.7,131.0,6.1,0.0,63,-13.8,-8.5,-8.2
2026-01-31 03:00:00+00:00,-8.1,-9.0,8.5,15.3,138.0,5.9,0.0,62,-14.4,-8.3,-8.1
2026-01-31 04:00:00+00:00,-7.9,-8.7,9.7,19.2,122.0,6.0,0.0,64,-13.2,-8.2,-7.9
2026-01-31 05:00:00+00:00,-7.6,-8.4,11.0,18.2,125.0,5.9,0.0,63,-13.2,-8.1,-7.6
2026-01-31 06:00:00+00:00,-7.8,-8.4,12.2,21.7,133.0,6.2,0.0,62,-13.8,-7.8,-7.6
2026-01-31 07:00:00+00:00,-8.2,-8.5,9.8,22.2,130.0,6.0,0.0,72,-12.1,-8.2,-7.7
2026-01-31 08:00:00+00:00,-8.1,-8.4,8.7,16.7,123.0,6.1,0.2,76,-11.6,-8.2,-8.0
2026-01-31 09:00:00+00:00,-8.4,-8.6,9.8,18.2,120.0,6.2,0.2,80,-11.2,-8.4,-8.0
2026-01-31 10:00:00+00:00,-8.0,-8.4,12.7,19.8,120.0,6.4,0.1,67,-13.2,-8.5,-8.0
2026-01-31 11:00:00+00:00,-8.2,-8.3,12.8,19.7,118.0,6.3,0.0,74,-12.1,-8.4,-7.9
2026-01-31 12:00:00+00:00,-7.8,-7.9,12.3,21.0,121.0,6.3,0.0,71,-12.1,-8.2,-7.8
2026-01-31 13:00:00+00:00,-7.6,-7.9,12.3,19.1,119.0,6.3,0.0,68,-12.1,-7.9,-7.6
2026-01-31 14:00:00+00:00,-7.6,-8.1,11.0,19.3,113.0,6.0,0.0,67,-12.7,-7.6,-7.5
2026-01-31 15:00:00+00:00,-7.5,-9.0,9.2,16.0,115.0,6.1,0.0,65,-12.7,-7.6,-7.4
2026-01-31 16:00:00+00:00,-7.6,-9.7,8.3,16.7,116.0,6.0,0.0,64,-13.2,-7.6,-7.4
2026-01-31 17:00:00+00:00,-7.7,-10.0,7.5,15.0,138.0,6.1,0.0,66,-13.2,-7.8,-7.5
2026-01-31 18:00:00+00:00,-7.4,-9.7,9.0,15.3,119.0,6.1,0.0,65,-12.7,-7.7,-7.4
2026-01-31 19:00:00+00:00,-7.4,-9.3,7.6,14.9,118.0,6.0,0.0,67,-12.7,-7.4,-7.2
2026-01-31 20:00:00+00:00,-7.2,-9.5,7.8,13.9,115.0,6.1,0.0,66,-12.1,-7.5,-7.1
2026-01-31 21:00:00+00:00,-7.1,-9.6,7.2,13.2,113.0,6.0,0.0,67,-12.1,-7.2,-7.0
2026-01-31 22:00:00+00:00,-7.0,-9.4,8.5,13.6,120.0,6.2,0.0,67,-12.1,-7.1,-6.9
2026-01-31 23:00:00+00:00,-6.8,-9.1,8.7,14.2,119.0,6.2,0.0,66,-12.1,-7.1,-6.8
2026-02-01 00:00:00+00:00,-6.9,-9.0,6.9,13.7,117.0,6.0,0.0,67,-12.1,-7.0,-6.8
2026-02-01 01:00:00+00:00,-7.2,-8.8,7.6,13.9,143.0,6.1,0.0,72,-11.2,-7.2,-6.7
2026-02-01 02:00:00+00:00,-7.2,-8.8,9.3,16.4,132.0,6.0,0.0,70,-11.6,-7.3,-7.1
2026-02-01 03:00:00+00:00,-7.1,-9.0,10.5,18.1,125.0,6.1,0.0,69,-11.6,-7.3,-7.1
2026-02-01 04:00:00+00:00,-7.0,-8.9,12.2,20.1,125.0,6.3,0.0,67,-12.1,-7.3,-7.0
2026-02-01 05:00:00+00:00,-7.0,-9.0,11.3,21.0,123.0,6.1,0.0,67,-12.1,-7.1,-6.9
2026-02-01 06:00:00+00:00,-7.1,-8.9,12.3,20.1,124.0,6.1,0.0,68,-12.1,-7.2,-7.0
2026-02-01 07:00:00+00:00,-7.1,-9.1,12.6,21.5,124.0,6.0,0.0,65,-12.7,-7.2,-7.0
2026-02-01 08:00:00+00:00,-7.2,-8.7,15.0,23.9,117.0,6.0,0.0,65,-12.7,-7.2,-7.1
2026-02-01 09:00:00+00:00,-7.1,-8.3,13.0,21.9,113.0,5.9,0.0,65,-12.7,-7.2,-7.1
2026-02-01 10:00:00+00:00,-7.1,-8.0,13.5,21.2,113.0,6.1,0.0,64,-12.7,-7.2,-7.0
2026-02-01 11:00:00+00:00,-7.0,-8.3,11.8,19.9,114.0,6.0,0.0,63,-12.7,-7.2,-7.0
2026-02-01 12:00:00+00:00,-7.2,-8.8,10.7,17.4,116.0,6.1,0.0,64,-12.7,-7.3,-7.0
2026-02-01 13:00:00+00:00,-7.4,-8.9,14.1,20.7,117.0,6.2,0.0,63,-13.2,-7.4,-7.2
2026-02-01 14:00:00+00:00,-7.6,-9.4,13.2,21.9,118.0,5.9,0.0,62,-13.2,-7.6,-7.3
2026-02-01 15:00:00+00:00,-7.5,-9.1,11.7,19.6,121.0,6.1,0.0,63,-13.2,-7.7,-7.5
2026-02-01 16:00:00+00:00,-7.6,-9.0,14.1,20.8,116.0,6.1,0.0,62,-13.2,-7.7,-7.5
2026-02-01 17:00:00+00:00,-7.7,-9.8,10.5,21.1,119.0,5.9,0.0,63,-13.8,-7.8,-7.5
2026-02-01 18:00:00+00:00,-7.8,-9.8,10.0,18.7,112.0,5.8,0.0,64,-13.2,-7.9,-7.7
2026-02-01 19:00:00+00:00,-7.8,-9.7,9.7,16.8,111.0,6.1,0.0,63,-13.8,-7.9,-7.7
2026-02-01 20:00:00+00:00,-8.2,-10.2,9.5,17.9,114.0,5.9,0.0,64,-13.8,-8.2,-7.8
2026-02-01 21:00:00+00:00,-8.3,-10.2,11.3,17.4,117.0,5.9,0.0,62,-14.4,-8.3,-8.0
2026-02-01 22:00:00+00:00,-8.4,-10.1,12.1,17.2,113.0,5.9,0.0,63,-14.4,-8.5,-8.3
2026-02-01 23:00:00+00:00,-8.3,-10.1,11.6,17.5,115.0,6.0,0.0,63,-13.8,-8.5,-8.3
2026-02-02 00:00:00+00:00,-8.3,-10.3,8.5,14.3,115.0,5.8,0.0,65,-13.8,-8.6,-8.2
2026-02-02 01:00:00+00:00,-8.4,-9.8,7.0,13.4,126.0,5.9,0.0,65,-13.8,-8.4,-8.3
2026-02-02 02:00:00+00:00,-8.1,-9.9,9.5,15.1,124.0,5.8,0.0,63,-13.8,-8.4,-8.1
2026-02-02 03:00:00+00:00,-8.4,-10.0,8.6,16.7,126.0,5.8,0.0,63,-14.4,-8.4,-8.1
2026-02-02 04:00:00+00:00,-8.5,-10.1,9.4,16.7,124.0,5.8,0.0,62,-14.4,-8.5,-8.3
2026-02-02 05:00:00+00:00,-9.0,-10.7,10.7,20.0,120.0,5.8,0.0,62,-15.0,-9.0,-8.5
2026-02-02 06:00:00+00:00,-9.4,-11.0,11.4,18.1,114.0,5.8,0.0,62,-15.0,-9.5,-9.0
2026-02-02 07:00:00+00:00,-9.8,-11.4,10.1,19.4,116.0,5.8,0.0,62,-15.6,-9.9,-9.4
2026-02-02 08:00:00+00:00,-9.9,-11.3,7.3,16.8,130.0,5.9,0.0,61,-15.6,-10.1,-9.7
2026-02-02 09:00:00+00:00,-9.7,-10.6,9.3,15.5,123.0,5.7,0.0,59,-16.3,-9.9,-9.5
2026-02-02 10:00:00+00:00,-9.7,-10.3,11.9,18.3,118.0,5.7,0.0,58,-16.3,-9.8,-9.6
2026-02-02 11:00:00+00:00,-9.6,-10.0,11.9,18.2,119.0,6.0,0.0,60,-15.6,-9.8,-9.5
2026-02-02 12:00:00+00:00,-9.3,-10.3,10.0,18.0,123.0,5.8,0.0,56,-16.3,-9.6,-9.2
2026-02-02 13:00:00+00:00,-9.5,-10.7,8.4,16.4,124.0,5.7,0.0,61,-15.6,-9.5,-9.2
2026-02-02 14:00:00+00:00,-10.3,-11.6,9.0,15.0,122.0,5.9,0.0,59,-16.3,-10.3,-9.5
2026-02-02 15:00:00+00:00,-10.6,-11.7,8.5,15.8,123.0,5.7,0.0,57,-17.8,-10.6,-10.3
2026-02-02 16:00:00+00:00,-11.0,-12.2,7.1,15.3,131.0,5.8,0.0,61,-17.0,-11.0,-10.6
2026-02-02 17:00:00+00:00,-11.2,-12.8,7.0,14.0,126.0,5.6,0.0,62,-17.0,-11.2,-10.7
2026-02-02 18:00:00+00:00,-10.9,-12.9,8.1,16.7,131.0,5.7,0.0,58,-17.0,-11.2,-10.8
2026-02-02 19:00:00+00:00,-10.8,-13.0,8.5,15.9,129.0,5.8,0.0,56,-17.8,-11.2,-10.8
2026-02-02 20:00:00+00:00,-10.7,-12.9,8.2,16.3,128.0,5.8,0.0,58,-17.0,-10.9,-10.5
2026-02-02 21:00:00+00:00,-11.0,-12.8,10.7,16.8,120.0,5.9,0.0,61,-17.0,-11.1,-10.6
2026-02-02 22:00:00+00:00,-11.0,-12.6,10.2,15.9,122.0,5.8,0.0,61,-17.0,-11.1,-10.9
2026-02-02 23:00:00+00:00,-10.9,-12.5,9.3,16.6,119.0,5.8,0.0,60,-17.0,-11.1,-10.9
2026-02-03 00:00:00+00:00,-11.1,-12.5,9.5,17.4,120.0,5.9,0.0,60,-17.0,-11.2,-10.9
2026-02-03 01:00:00+00:00,-10.8,-12.1,9.7,15.9,132.0,5.8,0.0,57,-17.8,-11.2,-10.8
2026-02-03 02:00:00+00:00,-10.8,-12.2,9.2,17.8,122.0,5.8,0.0,59,-17.0,-11.0,-10.7
2026-02-03 03:00:00+00:00,-10.2,-11.9,7.9,15.9,128.0,5.8,0.0,54,-17.8,-10.9,-10.1
2026-02-03 04:00:00+00:00,-10.3,-11.9,7.2,17.0,131.0,5.7,0.0,54,-17.8,-10.4,-10.1
2026-02-03 05:00:00+00:00,-10.7,-12.1,8.2,18.6,128.0,6.0,0.0,56,-17.8,-10.7,-10.2
2026-02-03 06:00:00+00:00,-10.6,-12.1,7.8,17.0,131.0,5.6,0.0,56,-17.8,-10.8,-10.4
2026-02-03 07:00:00+00:00,-10.3,-11.6,12.2,19.9,127.0,5.6,0.0,56,-17.0,-10.7,-10.3
2026-02-03 08:00:00+00:00,-9.8,-11.0,11.0,21.7,132.0,,0.0,62,-15.6,-10.4,-9.8
2026-02-03 09:00:00+00:00,-9.5,-10.8,9.9,21.6,139.0,,0.0,61,-15.6,-9.8,-9.4
2026-02-03 10:00:00+00:00,-8.8,-10.0,8.7,19.0,121.0,,0.0,61,-15.0,-9.5,-8.8
2026-02-03 11:00:00+00:00,-8.3,-9.2,9.6,17.4,115.0,,0.0,61,-14.4,-8.7,-8.3
2026-02-03 12:00:00+00:00,-7.9,-8.8,7.1,20.7,128.0,,0.0,61,-13.8,-8.3,-7.8
2026-02-03 13:00:00+00:00,-7.9,-9.1,7.0,16.3,140.0,5.7,0.0,63,-13.8,-8.0,-7.8
2026-02-03 14:00:00+00:00,-7.6,-8.5,7.1,14.2,139.0,5.7,0.0,64,-13.2,-7.9,-7.6
2026-02-03 15:00:00+00:00,-7.5,-8.7,5.9,14.8,128.0,5.7,0.0,65,-12.7,-7.6,-7.5
2026-02-03 16:00:00+00:00,-7.4,-8.8,5.9,11.9,136.0,5.7,0.0,65,-12.7,-7.7,-7.3
2026-02-03 17:00:00+00:00,-7.3,-9.1,7.6,15.1,128.0,5.8,0.0,65,-12.7,-7.4,-7.2
2026-02-03 18:00:00+00:00,-7.3,-9.4,8.1,14.8,125.0,5.8,0.0,63,-13.2,-7.3,-7.2
2026-02-03 19:00:00+00:00,-7.2,-9.3,9.9,17.9,123.0,5.8,0.0,61,-13.2,-7.3,-7.2
2026-02-03 20:00:00+00:00,-7.5,-9.6,8.6,21.0,118.0,5.8,0.0,63,-13.2,-7.5,-7.2
2026-02-03 21:00:00+00:00,-7.3,-9.3,9.6,18.2,118.0,5.8,0.0,62,-13.2,-7.5,-7.3
2026-02-03 22:00:00+00:00,-7.6,-9.4,9.9,18.1,113.0,5.7,0.0,63,-13.2,-7.6,-7.3
2026-02-03 23:00:00+00:00,-7.7,-9.6,10.6,19.4,119.0,5.8,0.0,60,-14.4,-7.7,-7.5
2026-02-04 00:00:00+00:00,-8.0,-9.9,9.6,18.1,120.0,5.6,0.0,60,-14.4,-8.0,-7.7
2026-02-04 01:00:00+00:00,-8.1,-10.4,7.4,14.4,121.0,5.8,0.0,56,-15.6,-8.1,-7.6
2026-02-04 02:00:00+00:00,-8.1,-10.9,6.2,18.2,133.0,5.6,0.0,53,-16.3,-8.2,-7.9
2026-02-04 03:00:00+00:00,-8.4,-11.1,7.5,19.1,137.0,5.7,0.0,53,-16.3,-8.5,-8.1
2026-02-04 04:00:00+00:00,-8.8,-11.3,8.5,16.7,124.0,5.9,0.0,53,-17.0,-8.8,-8.3
2026-02-04 05:00:00+00:00,-9.2,-11.4,10.0,18.4,122.0,5.7,0.0,56,-16.3,-9.4,-8.7
2026-02-04 06:00:00+00:00,-9.6,-11.7,8.5,16.1,115.0,5.7,0.0,60,-15.6,-9.8,-9.2
2026-02-04 07:00:00+00:00,-9.6,-11.4,10.1,18.0,122.0,5.8,0.0,62,-15.0,-9.9,-9.6
2026-02-04 08:00:00+00:00,-9.3,-10.8,10.1,17.8,118.0,5.7,0.0,63,-15.0,-9.7,-9.2
2026-02-04 09:00:00+00:00,-9.5,-10.8,9.8,19.6,121.0,5.8,0.0,64,-15.0,-9.5,-9.2
2026-02-04 10:00:00+00:00,-9.0,-10.2,10.4,21.6,121.0,5.4,0.0,61,-15.0,-9.5,-9.0
2026-02-04 11:00:00+00:00,-8.4,-9.5,8.4,17.2,123.0,5.4,0.0,59,-15.0,-9.2,-8.4
2026-02-04 12:00:00+00:00,-8.4,-9.8,6.8,17.0,120.0,5.4,0.0,60,-15.0,-8.5,-8.0
2026-02-04 13:00:00+00:00,-8.7,-10.4,6.7,17.3,133.0,5.3,0.0,62,-14.4,-8.7,-8.3
2026-02-04 14:00:00+00:00,-8.3,-10.0,7.1,17.0,125.0,5.5,0.0,60,-14.4,-8.8,-8.2
2026-02-04 15:00:00+00:00,-8.5,-10.4,8.2,16.9,122.0,5.4,0.0,61,-14.4,-8.6,-8.3
2026-02-04 16:00:00+00:00,-8.9,-10.7,9.4,19.9,126.0,5.3,0.0,63,-14.4,-8.9,-8.5
2026-02-04 17:00:00+00:00,-8.6,-10.3,11.6,22.3,131.0,5.4,0.0,62,-14.4,-9.0,-8.5
2026-02-04 18:00:00+00:00,-8.6,-10.2,12.5,21.7,129.0,5.6,0.0,62,-14.4,-8.7,-8.3
2026-02-04 19:00:00+00:00,-8.6,-10.3,12.0,23.5,127.0,5.7,0.0,61,-14.4,-8.8,-8.5
2026-02-04 20:00:00+00:00,-8.6,-10.5,12.6,22.1,128.0,5.7,0.0,59,-15.0,-8.8,-8.4
2026-02-04 21:00:00+00:00,-8.4,-10.5,11.7,22.2,131.0,5.7,0.0,59,-15.0,-8.8,-8.2
2026-02-04 22:00:00+00:00,-8.1,-10.1,11.5,19.8,133.0,5.6,0.0,59,-15.0,-8.6,-7.9
2026-02-04 23:00:00+00:00,-8.4,-10.7,8.6,17.5,139.0,5.6,0.0,59,-15.0,-8.4,-7.8
2026-02-05 00:00:00+00:00,-8.2,-10.6,8.5,19.0,132.0,5.6,0.0,58,-15.0,-8.4,-7.7
2026-02-05 01:00:00+00:00,-8.2,-10.8,6.5,15.4,155.0,5.5,0.0,58,-15.0,-8.3,-7.9
2026-02-05 02:00:00+00:00,-8.5,-11.0,6.0,14.2,125.0,5.5,0.0,60,-15.0,-8.6,-7.8
2026-02-05 03:00:00+00:00,-8.0,-10.6,6.7,17.3,133.0,5.5,0.0,57,-15.0,-8.6,-7.8
2026-02-05 04:00:00+00:00,-7.5,-10.4,7.0,15.7,142.0,5.5,0.0,56,-14.4,-7.9,-7.4
2026-02-05 05:00:00+00:00,-8.1,-11.0,4.7,15.7,147.0,5.4,0.0,58,-15.0,-8.3,-7.3
2026-02-05 06:00:00+00:00,-8.4,-11.1,6.4,11.8,141.0,5.4,0.0,59,-15.0,-8.8,-8.1
2026-02-05 07:00:00+00:00,-8.3,-11.2,3.8,11.4,148.0,5.6,0.0,58,-15.0,-9.0,-8.3
2026-02-05 08:00:00+00:00,-9.0,-12.0,1.6,6.8,197.0,5.7,0.0,62,-15.0,-9.8,-7.8
2026-02-05 09:00:00+00:00,-9.6,-12.0,0.7,4.0,12.0,5.4,0.0,63,-15.0,-10.0,-8.6
2026-02-05 10:00:00+00:00,-8.0,-10.2,1.6,3.9,353.0,5.7,0.0,53,-16.3,-9.8,-7.4
2026-02-05 11:00:00+00:00,-7.8,-9.7,0.6,10.0,321.0,5.7,0.0,54,-15.6,-8.5,-6.9
2026-02-05 12:00:00+00:00,-6.4,-8.2,2.0,8.2,114.0,5.5,0.0,52,-14.4,-7.8,-6.4
2026-02-05 13:00:00+00:00,-5.6,-7.4,2.9,9.0,123.0,5.7,0.0,51,-14.4,-6.5,-5.6
2026-02-05 14:00:00+00:00,-6.3,-9.4,3.7,8.0,120.0,5.4,0.0,53,-14.4,-6.3,-5.5
2026-02-05 15:00:00+00:00,-7.0,-10.4,4.1,9.2,144.0,5.6,0.0,54,-15.0,-7.0,-6.4
2026-02-05 16:00:00+00:00,-7.2,-11.6,2.8,7.5,139.0,5.5,0.0,55,-14.4,-7.3,-6.8
2026-02-05 17:00:00+00:00,-6.7,-11.0,2.7,7.1,132.0,5.6,0.0,52,-15.0,-7.3,-6.2
2026-02-05 18:00:00+00:00,-6.9,-11.5,2.2,9.2,167.0,5.5,0.0,51,-15.6,-7.2,-6.2
2026-02-05 19:00:00+00:00,-6.5,-11.4,2.7,8.1,151.0,5.7,0.0,51,-15.0,-6.8,-6.1
2026-02-05 20:00:00+00:00,-6.7,-10.5,3.6,9.8,137.0,5.6,0.0,49,-15.6,-6.7,-5.6
2026-02-05 21:00:00+00:00,-7.2,-12.2,1.6,5.9,164.0,5.7,0.0,52,-15.0,-7.3,-6.7
2026-02-05 22:00:00+00:00,-6.9,-10.6,4.6,8.3,146.0,5.4,0.0,52,-15.0,-7.8,-6.7
2026-02-05 23:00:00+00:00,-6.6,-9.7,4.2,10.0,153.0,5.5,0.0,50,-15.0,-7.0,-6.4
2026-02-06 00:00:00+00:00,-6.3,-9.2,3.3,8.5,169.0,5.5,0.0,54,-13.8,-6.7,-5.2
2026-02-06 01:00:00+00:00,-6.8,-9.1,5.1,9.3,153.0,5.5,0.0,56,-13.8,-7.0,-6.2
2026-02-06 02:00:00+00:00,-6.8,-8.8,6.7,13.1,136.0,5.6,0.0,57,-13.8,-7.3,-6.7
2026-02-06 03:00:00+00:00,-6.4,-8.3,7.6,14.1,148.0,5.6,0.0,57,-13.2,-7.2,-6.4
2026-02-06 04:00:00+00:00,-6.2,-8.2,7.8,12.8,152.0,5.6,0.0,54,-13.8,-6.5,-5.4
2026-02-06 05:00:00+00:00,-5.5,-8.2,4.2,9.6,123.0,5.6,0.0,52,-13.8,-6.5,-5.4
2026-02-06 06:00:00+00:00,-6.3,-9.0,3.9,9.5,137.0,5.6,0.0,55,-13.8,-6.3,-5.2
2026-02-06 07:00:00+00:00,-6.1,-8.6,3.5,7.3,156.0,5.5,0.0,58,-12.7,-6.8,-6.1
2026-02-06 08:00:00+00:00,-5.6,-7.4,3.4,7.5,136.0,5.6,0.0,60,-12.1,-6.3,-5.6
2026-02-06 09:00:00+00:00,-5.1,-6.1,5.4,11.3,154.0,5.7,0.0,57,-12.1,-5.8,-4.5
2026-02-06 10:00:00+00:00,-4.1,-5.0,4.7,15.8,144.0,5.6,0.0,61,-10.7,-5.0,-3.2
2026-02-06 11:00:00+00:00,-4.6,-5.2,4.4,12.3,150.0,5.7,0.0,61,-11.2,-4.7,-3.9
2026-02-06 12:00:00+00:00,-4.2,-4.9,5.1,11.9,134.0,5.6,0.0,63,-10.2,-4.6,-4.2
2026-02-06 13:00:00+00:00,-4.3,-5.0,7.2,15.4,129.0,5.8,0.0,65,-9.8,-4.4,-4.1
2026-02-06 14:00:00+00:00,-4.5,-5.1,7.1,15.0,133.0,5.6,0.0,64,-10.2,-4.6,-4.2
2026-02-06 15:00:00+00:00,-4.9,-5.6,7.1,15.7,134.0,5.7,0.0,64,-10.7,-4.9,-4.4
2026-02-06 16:00:00+00:00,-4.8,-5.6,6.2,14.9,132.0,5.5,0.0,63,-10.7,-4.9,-4.7
2026-02-06 17:00:00+00:00,-4.9,-5.8,8.0,17.8,126.0,5.6,0.0,61,-11.2,-5.0,-4.7
2026-02-06 18:00:00+00:00,-5.5,-6.2,8.0,14.3,131.0,5.5,0.0,63,-11.2,-5.6,-5.0
2026-02-06 19:00:00+00:00,-5.7,-6.4,3.7,12.6,121.0,5.7,0.0,62,-11.6,-5.7,-5.4
2026-02-06 20:00:00+00:00,-6.0,-6.6,8.0,14.0,128.0,5.6,0.0,62,-12.1,-6.0,-5.7
2026-02-06 21:00:00+00:00,-5.8,-6.5,4.8,19.2,143.0,5.5,0.0,64,-11.2,-6.0,-5.7
2026-02-06 22:00:00+00:00,-5.6,-6.5,10.8,16.7,129.0,5.7,0.0,64,-11.2,-5.9,-5.5
2026-02-06 23:00:00+00:00,-5.0,-6.5,7.9,15.5,142.0,5.5,0.0,65,-10.7,-5.7,-4.9
2026-02-07 00:00:00+00:00,-4.9,-6.3,9.6,15.7,146.0,5.8,0.0,67,-10.2,-5.2,-4.9
2026-02-07 01:00:00+00:00,-4.5,-6.3,9.0,15.6,141.0,5.7,0.0,67,-9.8,-5.1,-4.5
2026-02-07 02:00:00+00:00,-4.3,-5.9,10.0,16.2,149.0,5.8,0.0,68,-9.4,-4.7,-4.3
2026-02-07 03:00:00+00:00,-3.8,-5.0,9.9,15.4,140.0,5.7,0.0,67,-8.9,-4.5,-3.8
2026-02-07 04:00:00+00:00,-1.9,-3.6,9.2,18.7,134.0,5.7,0.0,66,-7.4,-3.9,-1.4
2026-02-07 05:00:00+00:00,-2.6,-3.6,9.7,17.4,141.0,5.7,0.0,66,-8.1,-2.6,-1.7
2026-02-07 06:00:00+00:00,-1.6,-3.0,7.5,16.8,148.0,5.7,0.0,65,-7.4,-2.8,-1.5
2026-02-07 07:00:00+00:00,-2.6,-3.5,6.9,13.8,143.0,5.7,0.0,67,-7.8,-2.7,-1.7
2026-02-07 08:00:00+00:00,-1.8,-3.1,6.9,15.2,150.0,5.6,0.0,65,-7.4,-2.6,-1.5
2026-02-07 09:00:00+00:00,-1.7,-2.8,8.1,14.2,135.0,5.4,0.0,66,-7.0,-2.1,-1.3
2026-02-07 10:00:00+00:00,-2.2,-2.9,9.3,18.6,137.0,5.5,0.0,69,-7.0,-2.3,-1.2
2026-02-07 11:00:00+00:00,-2.2,-3.1,7.9,17.9,120.0,5.5,0.0,67,-7.4,-2.6,-2.2
2026-02-07 12:00:00+00:00,-2.1,-2.9,10.0,20.3,132.0,5.0,0.0,68,-7.4,-2.7,-1.9
2026-02-07 13:00:00+00:00,-1.7,-2.8,12.9,21.0,126.0,4.6,0.0,66,-7.0,-2.1,-1.6
2026-02-07 14:00:00+00:00,-1.8,-3.0,11.3,21.3,136.0,3.9,0.0,65,-7.4,-2.2,-1.8
2026-02-07 15:00:00+00:00,-1.7,-2.9,9.5,21.1,129.0,3.5,0.0,62,-8.1,-1.9,-1.3
2026-02-07 16:00:00+00:00,-2.6,-3.5,9.1,16.0,140.0,3.5,0.0,67,-7.8,-2.6,-1.7
2026-02-07 17:00:00+00:00,-3.0,-3.9,8.0,18.1,126.0,3.4,0.0,69,-7.8,-3.0,-2.4
2026-02-07 18:00:00+00:00,-2.8,-3.8,9.3,18.7,136.0,3.5,0.0,66,-8.1,-3.0,-2.6
2026-02-07 19:00:00+00:00,-2.9,-4.0,9.3,18.1,135.0,3.5,0.0,64,-8.9,-2.9,-2.7
2026-02-07 20:00:00+00:00,-3.6,-4.5,8.9,17.1,135.0,3.4,0.0,66,-8.9,-3.6,-2.9
2026-02-07 21:00:00+00:00,-4.0,-4.8,8.8,18.6,146.0,3.2,0.0,67,-9.4,-4.0,-3.6
2026-02-07 22:00:00+00:00,-4.0,-4.8,11.9,21.0,131.0,3.3,0.0,65,-9.8,-4.0,-3.8
2026-02-07 23:00:00+00:00,-4.1,-5.0,11.1,21.6,133.0,3.2,0.0,65,-9.8,-4.3,-4.0
2026-02-08 00:00:00+00:00,-3.6,-4.8,7.1,20.0,128.0,3.0,0.0,62,-9.8,-4.0,-3.5
2026-02-08 01:00:00+00:00,-4.0,-5.2,5.6,14.6,155.0,3.1,0.0,56,-11.6,-4.0,-3.6
2026-02-08 02:00:00+00:00,-4.2,-5.5,9.8,23.1,134.0,2.6,0.0,49,-13.2,-4.2,-4.0
2026-02-08 03:00:00+00:00,-4.3,-5.8,7.4,20.1,149.0,2.8,0.0,41,-15.6,-4.4,-4.2
2026-02-08 04:00:00+00:00,-4.5,-6.1,8.5,17.3,130.0,2.7,0.0,38,-16.3,-4.5,-4.2
2026-02-08 05:00:00+00:00,-4.0,-6.1,12.8,21.2,117.0,2.7,0.0,32,-18.6,-4.6,-3.8
2026-02-08 06:00:00+00:00,-4.2,-6.6,12.4,18.7,117.0,3.0,0.0,27,-20.4,-4.6,-3.9
2026-02-08 07:00:00+00:00,-3.3,-6.3,11.6,19.3,124.0,2.8,0.0,22,-21.4,-4.4,-3.1
2026-02-08 08:00:00+00:00,-3.7,-6.9,10.9,19.1,124.0,2.7,0.0,27,-20.4,-3.9,-3.1
2026-02-08 09:00:00+00:00,-3.6,-6.2,10.3,19.2,134.0,2.5,0.0,32,-17.8,-4.0,-3.3
2026-02-08 10:00:00+00:00,-4.5,-6.3,11.1,21.0,125.0,2.8,0.0,40,-15.6,-4.5,-3.5
2026-02-08 11:00:00+00:00,-3.9,-5.4,8.0,18.3,118.0,2.8,0.0,43,-14.4,-4.5,-3.3
2026-02-08 12:00:00+00:00,-3.7,-5.2,8.5,17.3,127.0,2.6,0.0,42,-15.0,-4.1,-3.7
2026-02-08 13:00:00+00:00,-4.3,-5.6,8.6,16.5,120.0,2.7,0.0,42,-15.6,-4.3,-3.6
2026-02-08 14:00:00+00:00,-4.9,-6.6,7.3,13.1,121.0,2.5,0.0,44,-15.6,-4.9,-4.2
2026-02-08 15:00:00+00:00,-5.1,-6.9,6.6,14.4,125.0,2.7,0.0,43,-15.6,-5.2,-4.8
2026-02-08 16:00:00+00:00,-5.1,-7.0,7.0,15.8,122.0,2.6,0.0,43,-15.6,-6.0,-5.1
