maintenance_date,start_datetime,end_datetime,duration_hours,distance_km,maintenance_type,equipment,weather_analysis,temp_min,temp_max,temp_mean,around_freezing,precip_total,precip_max_hourly,rain_on_snow,snow_depth_cm,snow_present,wind_max,strong_wind,weather_scenarios,snowdrift_risk,season_period,likely_salt_quality,snow_response_classification,likely_maintenance_purpose,maintenance_criteria,weekly_snow_context,is_friday_clearing
15. des. 2024,2024-12-15 10:26:23,2024-12-15 12:25:01,0.8077777777777778,6.3,light_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-14 16:30:00+0000', tz='UTC'), 'end': Timestamp('2024-12-15 22:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.5), 'max': np.float64(6.3), 'mean': np.float64(1.6466666666666663), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(77.4), 'max_hourly': np.float64(8.6), 'hours_with_precip': np.int64(21), 'rain_on_snow': False}, 'wind': {'max': np.float64(12.2), 'mean': np.float64(4.471428571428571), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(349.44444444444446), 'min_depth_cm': np.int64(-100), 'max_depth_cm': np.int64(800), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-1.5,6.3,1.6466666666666663,True,77.4,8.6,False,349.44444444444446,True,12.2,True,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,realistic_salt_period,realistisk,unknown,akutt_slush_fjerning,slush_scraping,,False
20. des. 2024,2024-12-20 20:59:18,2024-12-20 23:59:57,2.8922222222222222,15.6,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2024-12-13 21:00:00+0000', tz='UTC'), 'end': Timestamp('2024-12-21 08:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.9), 'max': np.float64(6.7), 'mean': np.float64(1.116111111111111), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(238.2), 'max_hourly': np.float64(8.6), 'hours_with_precip': np.int64(119), 'rain_on_snow': False}, 'wind': {'max': np.float64(12.2), 'mean': np.float64(3.738064516129032), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(222.5), 'min_depth_cm': np.int64(-100), 'max_depth_cm': np.int64(1600), 'snow_present': np.True_, 'snow_change': np.int64(17)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-2.9,6.7,1.116111111111111,True,238.2,8.6,False,222.5,True,12.2,True,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,realistic_salt_period,realistisk,unknown,tunbrøyting_ukentlig_snø,slush_scraping,37.8mm i 6 dager,True
20. des. 2024,2024-12-20 20:57:47,2024-12-20 23:58:44,2.913611111111111,14.2,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2024-12-13 21:00:00+0000', tz='UTC'), 'end': Timestamp('2024-12-21 08:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.9), 'max': np.float64(6.7), 'mean': np.float64(1.116111111111111), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(238.2), 'max_hourly': np.float64(8.6), 'hours_with_precip': np.int64(119), 'rain_on_snow': False}, 'wind': {'max': np.float64(12.2), 'mean': np.float64(3.738064516129032), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(222.5), 'min_depth_cm': np.int64(-100), 'max_depth_cm': np.int64(1600), 'snow_present': np.True_, 'snow_change': np.int64(17)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-2.9,6.7,1.116111111111111,True,238.2,8.6,False,222.5,True,12.2,True,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,realistic_salt_period,realistisk,unknown,tunbrøyting_ukentlig_snø,slush_scraping,37.8mm i 6 dager,True
21. des. 2024,2024-12-21 00:00:03,2024-12-21 20:07:15,4.630277777777779,31.1,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-20 06:10:00+0000', tz='UTC'), 'end': Timestamp('2024-12-21 12:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.9), 'max': np.float64(2.0), 'mean': np.float64(-0.15333333333333338), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(28.2), 'max_hourly': np.float64(3.0), 'hours_with_precip': np.int64(20), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.6), 'mean': np.float64(2.21), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(878.8888888888889), 'min_depth_cm': np.int64(600), 'max_depth_cm': np.int64(1600), 'snow_present': np.True_, 'snow_change': np.int64(10)}, 'weather_scenarios': ['rain_on_snow']}",-2.9,2.0,-0.15333333333333338,True,28.2,3.0,False,878.8888888888889,True,4.6,False,rain_on_snow,unknown,realistic_salt_period,realistisk,unknown,akutt_strøing_regn_på_snø,snow_plowing,,False
21. des. 2024,2024-12-21 00:00:14,2024-12-21 01:07:02,0.9866666666666666,5.9,light_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-20 06:10:00+0000', tz='UTC'), 'end': Timestamp('2024-12-21 12:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.9), 'max': np.float64(2.0), 'mean': np.float64(-0.15333333333333338), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(28.2), 'max_hourly': np.float64(3.0), 'hours_with_precip': np.int64(20), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.6), 'mean': np.float64(2.21), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(878.8888888888889), 'min_depth_cm': np.int64(600), 'max_depth_cm': np.int64(1600), 'snow_present': np.True_, 'snow_change': np.int64(10)}, 'weather_scenarios': ['rain_on_snow']}",-2.9,2.0,-0.15333333333333338,True,28.2,3.0,False,878.8888888888889,True,4.6,False,rain_on_snow,unknown,realistic_salt_period,realistisk,unknown,akutt_strøing_regn_på_snø,snow_plowing,,False
21. des. 2024,2024-12-21 13:26:35,2024-12-21 13:39:04,0.21000000000000002,4.5,light_treatment,9389.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-20 19:30:00+0000', tz='UTC'), 'end': Timestamp('2024-12-22 01:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.2), 'max': np.float64(2.0), 'mean': np.float64(1.11), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(63.6), 'max_hourly': np.float64(8.4), 'hours_with_precip': np.int64(30), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.9), 'mean': np.float64(2.493333333333333), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1455.0), 'min_depth_cm': np.int64(700), 'max_depth_cm': np.int64(2500), 'snow_present': np.True_, 'snow_change': np.int64(18)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions']}",-0.2,2.0,1.11,True,63.6,8.4,False,1455.0,True,5.9,True,"rain_on_snow,slush_conditions",unknown,realistic_salt_period,realistisk,unknown,akutt_slush_fjerning,slush_scraping,,False
22. des. 2024,2024-12-22 09:58:34,2024-12-22 16:10:31,5.875555555555556,31.8,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-21 16:00:00+0000', tz='UTC'), 'end': Timestamp('2024-12-22 21:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-0.3), 'max': np.float64(2.0), 'mean': np.float64(0.7999999999999997), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(72.69999999999999), 'max_hourly': np.float64(9.6), 'hours_with_precip': np.int64(29), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.9), 'mean': np.float64(2.1333333333333337), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3087.777777777778), 'min_depth_cm': np.int64(1900), 'max_depth_cm': np.int64(4000), 'snow_present': np.True_, 'snow_change': np.int64(21)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions']}",-0.3,2.0,0.7999999999999997,True,72.69999999999999,9.6,False,3087.777777777778,True,5.9,True,"rain_on_snow,slush_conditions",unknown,realistic_salt_period,realistisk,unknown,akutt_slush_fjerning,slush_scraping,,False
24. des. 2024,2024-12-24 11:50:32,2024-12-24 15:34:45,3.236111111111111,20.1,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-23 18:00:00+0000', tz='UTC'), 'end': Timestamp('2024-12-24 23:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.8), 'max': np.float64(4.8), 'mean': np.float64(0.47000000000000003), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(20.200000000000003), 'max_hourly': np.float64(2.0), 'hours_with_precip': np.int64(22), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.5), 'mean': np.float64(1.6733333333333333), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3698.8888888888887), 'min_depth_cm': np.int64(3300), 'max_depth_cm': np.int64(4100), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-4.8,4.8,0.47000000000000003,True,20.200000000000003,2.0,False,3698.8888888888887,True,2.5,False,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,realistic_salt_period,realistisk,unknown,akutt_slush_fjerning,slush_scraping,,False
24. des. 2024,2024-12-24 11:36:23,2024-12-24 15:34:56,3.6480555555555556,15.8,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-23 17:40:00+0000', tz='UTC'), 'end': Timestamp('2024-12-24 23:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.8), 'max': np.float64(4.8), 'mean': np.float64(0.47000000000000003), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(20.200000000000003), 'max_hourly': np.float64(2.0), 'hours_with_precip': np.int64(22), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.5), 'mean': np.float64(1.6733333333333333), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3702.2222222222226), 'min_depth_cm': np.int64(3300), 'max_depth_cm': np.int64(4100), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-4.8,4.8,0.47000000000000003,True,20.200000000000003,2.0,False,3702.2222222222226,True,2.5,False,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,realistic_salt_period,realistisk,unknown,akutt_slush_fjerning,slush_scraping,,False
25. des. 2024,2024-12-25 09:51:52,2024-12-25 10:35:05,0.7005555555555555,10.2,light_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-24 16:00:00+0000', tz='UTC'), 'end': Timestamp('2024-12-25 21:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(3.7), 'max': np.float64(6.2), 'mean': np.float64(4.909999999999999), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(20.2), 'max_hourly': np.float64(1.7), 'hours_with_precip': np.int64(29), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.7), 'mean': np.float64(1.6433333333333335), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2912.222222222222), 'min_depth_cm': np.int64(2300), 'max_depth_cm': np.int64(3700), 'snow_present': np.True_, 'snow_change': np.int64(14)}, 'weather_scenarios': ['snow_cap_removal', 'mild_period_snow_loss']}",3.7,6.2,4.909999999999999,False,20.2,1.7,False,2912.222222222222,True,2.7,False,"snow_cap_removal,mild_period_snow_loss",unknown,realistic_salt_period,realistisk,unknown,ingen_strøing_svarte_veier,snow_plowing,,False
27. des. 2024,2024-12-27 15:34:01,2024-12-27 16:23:29,0.8061111111111111,10.6,light_treatment,8810.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2024-12-20 15:40:00+0000', tz='UTC'), 'end': Timestamp('2024-12-28 03:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.8), 'max': np.float64(6.2), 'mean': np.float64(1.6761111111111107), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(161.2), 'max_hourly': np.float64(9.6), 'hours_with_precip': np.int64(136), 'rain_on_snow': False}, 'wind': {'max': np.float64(5.9), 'mean': np.float64(1.817222222222222), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2525.0), 'min_depth_cm': np.int64(600), 'max_depth_cm': np.int64(4100), 'snow_present': np.True_, 'snow_change': np.int64(35)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-4.8,6.2,1.6761111111111107,True,161.2,9.6,False,2525.0,True,5.9,True,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,realistic_salt_period,realistisk,unknown,tunbrøyting_ukentlig_snø,slush_scraping,54.2mm i 5 dager,True
30. des. 2024,2024-12-30 07:41:08,2024-12-30 10:57:57,3.051944444444444,22.7,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-29 13:50:00+0000', tz='UTC'), 'end': Timestamp('2024-12-30 19:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.9), 'max': np.float64(1.8), 'mean': np.float64(-2.2), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(21.0), 'max_hourly': np.float64(3.5), 'hours_with_precip': np.int64(12), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.7), 'mean': np.float64(2.744444444444445), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1686.111111111111), 'min_depth_cm': np.int64(800), 'max_depth_cm': np.int64(2100), 'snow_present': np.True_, 'snow_change': np.int64(13)}, 'weather_scenarios': []}",-4.9,1.8,-2.2,True,21.0,3.5,False,1686.111111111111,True,3.7,False,,unknown,realistic_salt_period,realistisk,unknown,standard_vinterdrift,snow_plowing,,False
31. des. 2024,2024-12-31 23:55:39,2024-12-31 23:58:44,0.05027777777777778,0.4,light_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-31 06:00:00+0000', tz='UTC'), 'end': Timestamp('2025-01-01 11:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.1), 'max': np.float64(1.7), 'mean': np.float64(-2.103333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(33.4), 'max_hourly': np.float64(3.6), 'hours_with_precip': np.int64(24), 'rain_on_snow': False}, 'wind': {'max': np.float64(9.7), 'mean': np.float64(3.3238095238095244), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1573.3333333333333), 'min_depth_cm': np.int64(1100), 'max_depth_cm': np.int64(2000), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': []}",-6.1,1.7,-2.103333333333333,True,33.4,3.6,False,1573.3333333333333,True,9.7,True,,unknown,realistic_salt_period,realistisk,unknown,standard_vinterdrift,snow_plowing,,False
31. des. 2024,2024-12-31 21:34:20,2024-12-31 23:56:50,1.7300000000000002,9.6,light_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-31 03:40:00+0000', tz='UTC'), 'end': Timestamp('2025-01-01 09:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.1), 'max': np.float64(1.7), 'mean': np.float64(-2.29), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(32.8), 'max_hourly': np.float64(3.6), 'hours_with_precip': np.int64(22), 'rain_on_snow': False}, 'wind': {'max': np.float64(9.7), 'mean': np.float64(3.6105263157894742), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1571.111111111111), 'min_depth_cm': np.int64(1100), 'max_depth_cm': np.int64(2000), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': []}",-6.1,1.7,-2.29,True,32.8,3.6,False,1571.111111111111,True,9.7,True,,unknown,realistic_salt_period,realistisk,unknown,standard_vinterdrift,snow_plowing,,False
1. jan. 2025,2025-01-01 00:00:09,2025-01-01 14:23:02,3.993055555555556,32.0,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-31 06:10:00+0000', tz='UTC'), 'end': Timestamp('2025-01-01 12:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.7), 'max': np.float64(1.7), 'mean': np.float64(-2.02), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(33.4), 'max_hourly': np.float64(3.6), 'hours_with_precip': np.int64(24), 'rain_on_snow': False}, 'wind': {'max': np.float64(9.7), 'mean': np.float64(3.3818181818181823), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1573.888888888889), 'min_depth_cm': np.int64(1100), 'max_depth_cm': np.int64(2000), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': []}",-5.7,1.7,-2.02,True,33.4,3.6,False,1573.888888888889,True,9.7,True,,unknown,realistic_salt_period,realistisk,unknown,standard_vinterdrift,snow_plowing,,False
1. jan. 2025,2025-01-01 00:01:20,2025-01-01 20:39:29,7.330277777777778,16.6,heavy_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-12-31 06:10:00+0000', tz='UTC'), 'end': Timestamp('2025-01-01 12:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.7), 'max': np.float64(1.7), 'mean': np.float64(-2.02), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(33.4), 'max_hourly': np.float64(3.6), 'hours_with_precip': np.int64(24), 'rain_on_snow': False}, 'wind': {'max': np.float64(9.7), 'mean': np.float64(3.3818181818181823), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1573.888888888889), 'min_depth_cm': np.int64(1100), 'max_depth_cm': np.int64(2000), 'snow_present': np.True_, 'snow_change': np.int64(9)}, 'weather_scenarios': []}",-5.7,1.7,-2.02,True,33.4,3.6,False,1573.888888888889,True,9.7,True,,unknown,realistic_salt_period,realistisk,unknown,standard_vinterdrift,snow_plowing,,False
3. jan. 2025,2025-01-03 09:10:20,2025-01-03 20:47:20,9.830277777777777,31.1,heavy_treatment,8894.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2024-12-27 09:20:00+0000', tz='UTC'), 'end': Timestamp('2025-01-03 21:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-11.3), 'max': np.float64(4.0), 'mean': np.float64(-2.781111111111111), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(108.1), 'max_hourly': np.float64(5.7), 'hours_with_precip': np.int64(85), 'rain_on_snow': False}, 'wind': {'max': np.float64(9.7), 'mean': np.float64(2.1714285714285713), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1773.148148148148), 'min_depth_cm': np.int64(800), 'max_depth_cm': np.int64(3900), 'snow_present': np.True_, 'snow_change': np.int64(31)}, 'weather_scenarios': ['freeze_thaw_cycle']}",-11.3,4.0,-2.781111111111111,True,108.1,5.7,False,1773.148148148148,True,9.7,True,freeze_thaw_cycle,unknown,realistic_salt_period,realistisk,unknown,tunbrøyting_ukentlig_snø,freeze_thaw_salting,49.6mm i 6 dager,True
5. jan. 2025,2025-01-05 09:39:18,2025-01-05 16:11:52,6.125,22.4,heavy_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2025-01-04 15:40:00+0000', tz='UTC'), 'end': Timestamp('2025-01-05 21:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.6), 'max': np.float64(-1.7), 'mean': np.float64(-3.9033333333333338), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(4.800000000000001), 'max_hourly': np.float64(1.3), 'hours_with_precip': np.int64(7), 'rain_on_snow': False}, 'wind': {'max': np.float64(6.7), 'mean': np.float64(2.81), 'strong_wind': np.True_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3202.2222222222226), 'min_depth_cm': np.int64(2800), 'max_depth_cm': np.int64(3600), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': []}",-6.6,-1.7,-3.9033333333333338,True,4.800000000000001,1.3,False,3202.2222222222226,True,6.7,True,,unknown,realistic_salt_period,realistisk,unknown,standard_vinterdrift,snow_plowing,,False
6. jan. 2025,2025-01-06 18:38:54,2025-01-06 20:50:48,2.1225,12.7,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2025-01-06 00:40:00+0000', tz='UTC'), 'end': Timestamp('2025-01-07 06:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.1), 'max': np.float64(-1.4), 'mean': np.float64(-3.39), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(4.6), 'max_hourly': np.float64(1.6), 'hours_with_precip': np.int64(6), 'rain_on_snow': False}, 'wind': {'max': np.float64(16.2), 'mean': np.float64(10.7), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(1883.888888888889), 'min_depth_cm': np.int64(1700), 'max_depth_cm': np.int64(2300), 'snow_present': np.True_, 'snow_change': np.int64(6)}, 'weather_scenarios': []}",-5.1,-1.4,-3.39,True,4.6,1.6,False,1883.888888888889,True,16.2,True,,unknown,realistic_salt_period,realistisk,unknown,standard_vinterdrift,snow_plowing,,False
7. jan. 2025,2025-01-07 08:26:53,2025-01-07 12:31:35,2.981388888888889,10.3,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2025-01-06 14:30:00+0000', tz='UTC'), 'end': Timestamp('2025-01-07 20:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.1), 'max': np.float64(-0.8), 'mean': np.float64(-2.79), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(3.0000000000000004), 'max_hourly': np.float64(1.3), 'hours_with_precip': np.int64(5), 'rain_on_snow': False}, 'wind': {'max': np.float64(14.4), 'mean': np.float64(6.95), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(1757.2222222222222), 'min_depth_cm': np.int64(1700), 'max_depth_cm': np.int64(1900), 'snow_present': np.True_, 'snow_change': np.int64(2)}, 'weather_scenarios': []}",-5.1,-0.8,-2.79,True,3.0000000000000004,1.3,False,1757.2222222222222,True,14.4,True,,unknown,realistic_salt_period,realistisk,unknown,standard_vinterdrift,snow_plowing,,False
10. jan. 2025,2025-01-10 08:06:38,2025-01-10 11:56:16,3.169722222222222,11.7,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2025-01-03 08:10:00+0000', tz='UTC'), 'end': Timestamp('2025-01-10 20:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-10.5), 'max': np.float64(-0.8), 'mean': np.float64(-4.681666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(12.1), 'max_hourly': np.float64(1.6), 'hours_with_precip': np.int64(19), 'rain_on_snow': False}, 'wind': {'max': np.float64(16.2), 'mean': np.float64(3.0466666666666673), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(2291.0185185185182), 'min_depth_cm': np.int64(1700), 'max_depth_cm': np.int64(3600), 'snow_present': np.True_, 'snow_change': np.int64(19)}, 'weather_scenarios': []}",-10.5,-0.8,-4.681666666666667,True,12.1,1.6,False,2291.0185185185182,True,16.2,True,,unknown,realistic_salt_period,realistisk,unknown,tunbrøyting_ukentlig_snø,snow_plowing,21.0mm i 7 dager,True
10. jan. 2025,2025-01-10 07:59:07,2025-01-10 11:57:21,3.4891666666666667,11.3,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2025-01-03 08:00:00+0000', tz='UTC'), 'end': Timestamp('2025-01-10 19:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-10.5), 'max': np.float64(-0.8), 'mean': np.float64(-4.703888888888889), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(12.1), 'max_hourly': np.float64(1.6), 'hours_with_precip': np.int64(19), 'rain_on_snow': False}, 'wind': {'max': np.float64(16.2), 'mean': np.float64(3.0511111111111116), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(2292.1296296296296), 'min_depth_cm': np.int64(1700), 'max_depth_cm': np.int64(3600), 'snow_present': np.True_, 'snow_change': np.int64(19)}, 'weather_scenarios': []}",-10.5,-0.8,-4.703888888888889,True,12.1,1.6,False,2292.1296296296296,True,16.2,True,,unknown,realistic_salt_period,realistisk,unknown,tunbrøyting_ukentlig_snø,snow_plowing,21.0mm i 7 dager,True
13. jan. 2025,2025-01-13 13:21:26,2025-01-13 15:21:01,1.2505555555555556,18.0,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2025-01-12 19:30:00+0000', tz='UTC'), 'end': Timestamp('2025-01-14 01:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.5), 'max': np.float64(4.0), 'mean': np.float64(0.9866666666666666), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(36.9), 'max_hourly': np.float64(3.9), 'hours_with_precip': np.int64(20), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.7), 'mean': np.float64(2.14), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(1812.2222222222224), 'min_depth_cm': np.int64(1300), 'max_depth_cm': np.int64(2100), 'snow_present': np.True_, 'snow_change': np.int64(8)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-3.5,4.0,0.9866666666666666,True,36.9,3.9,False,1812.2222222222224,True,3.7,False,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,realistic_salt_period,realistisk,unknown,akutt_slush_fjerning,slush_scraping,,False
